,links_Appartment_url,links_Appartment_Name,links_Appartment_Address,links_Appartment_Boligtype,links_Appartment_Rooms,links_Appartment_Floor,links_Appartment_Furnished,links_Appartment_Shareable,links_Appartment_Pets_allowed,links_Appartment_Rent_period,links_Appartment_Take_over_date,links_Appartment_Rent_monthly,links_Appartment_Deposit,links_Appartment_Occupancy_price,links_Appartment_Aconto,links_Appartment_First_rent,links_Appartment_Description,links_Appartment_sqm,links_rent_aconto_monthly,latitude,longitude,distance to CBS,links_image1_url,links_image2_url,links_image3_url,Bedrooms,Price_per_bedroom,Price_score,CBS_distance_score
734,https://www.boligportal.dk/lejebolig/dp/3-vaerelses-lejlighed-koebenhavn-s/id-6054309,3 værelses lejlighed på 91,"Asger Jorns Allé, 2300 København S - 2. sal",Lejlighed,3,2. sal,Nej,Nej,Ja,Ubegrænset,01/01/2021,12600,"37.800,-","64.100,-",1100.0,"12.600,-","Lejligheden
Lejligheden fremstår lys og rummelig og er opført i klassiske og tidssvarende materialer. Stue og køkken ligger i forlængelse af hinanden og skaber et stort åbent rum der giver maksimalt udbytte af det fantastiske lysindfald. Det moderne og praktiske køkken er fra Invita og byder blandt andet på ’svævende’ bordplade med højtrykskomposit, LED-spots og integrerede hvidevarer – alle fra Siemens. Fra gangen har du adgang til det indbydende badeværelse med gulvvarme, formstøbt og integreret marmorvask, væghængt toilet samt vaskemaskine og tørretumbler. Det er muligt at ansøge om husdyrtilladelse i alle vores lejemål. Lejligheden råder desuden over en rummelig altan med værn i hærdet glas.
NB: billederne viser ikke den eksakte lejlighed, men er i stedet billeder fra en lejlighed med samme planløsning og i samme stand. Der kan forekomme mindre variationer i vindues-, altan- og radiatorplaceringer mellem boliger af samme type. Desuden kan udsigten variere, hvis typebilledet er taget fra en etage lidt højere oppe eller længere nede end den pågældende lejlighed. Derfor kræver vi altid, at du skal med ud på en fremvisning inden du kan underskrive en lejekontrakt, så du er helt sikker på, hvad du får.
Ejendommen
Lavetten er tegnet af den prisvindende tegnestue, Danielsen Architecture, der har skabt en ejendom med et moderne arkitektonisk udtryk. Ved at sænke bygningshøjden i det sydvestlige hjørne optimeres lysindfald og udsigt for alle beboere. Ejendommen er desuden karakteriseret ved det store, åbne gårdrum, der er inddelt i zoner med specifikke behov for øje, hvadend det er leg og bevægelse eller mere private zoner til ro og afslapning. I Lavetten får du en bæredygtig bolig i et energivenligt byggeri. Som eksempler kan nævnes bæredygtig regnvandshåndtering, kildesortering, lavenergiruder overalt samt hvidevarer i minimum energiklasse A+. Lavetten er en såkaldt lavenergibygning, der efterlever alle krav til isolering, ventilation og tæthed i energimærkningens A2020. Vi er tilmed 10% bedre. Listen over kvalitetsløsninger er lang og indbefatter desuden elevator til døren (dog ikke til de øverste dobbeltlejligheder), praktisk teknikskakt og mulighed for leje af p-plads i kælderen.
Omgivelser
Ørestad Syd er Københavns nye grønne bydel omgivet af natur og vand - og med en god blanding af boliger, erhverv, uddannelse og kultur. Området er kendetegnet ved sammenstødet mellem moderne arkitektur og Kalvebod Fælleds vidtstrakte natur. Kvarteret er i konstant udvikling og de tusindvis af nye beboere er med til at gøre Ørestad Syd til en bydel fuld af liv og aktivitet. Selvom den fredede natur ligger lige i baghaven, er man som beboer i Ørestad Syd meget tæt på Københavns midte og puls. På cykel eller med metro kan du være på Christianshavn på 11 minutter eller på Nørreport St. på 14 minutter. I Ørestad Syd har du dog adgang til alt hvad hjertet begærer, uden at forlade kvarteret. Foruden den storslåede natur, har du Danmarks største shopping center, Field’s, store kulturoplevelser i Royal Arena, caféliv, sportsklubber, skoler, børnehaver og indkøbsmuligheder lige uden for døren.",91,13700.0,55.61930970000001,12.5752565,7.656885988435795,https://images-cdn.boligportal.dk/prod/public/d4da3c14-5a2f-426d-be67-50594cd19aa5/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/3e4b81cb-06d3-4657-96df-33fdd2f55a19/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/fbf5e1a9-8318-448d-ae4c-d3ceb679b37c/w1024.jpg&quot,2,6850,1,1
735,https://www.boligportal.dk/lejebolig/dp/3-vaerelses-lejlighed-koebenhavn-sv/id-6054304,3 værelses lejlighed på 78,"Dieselvej, 2450 København SV - 5. sal",Lejlighed,3,5. sal,Nej,Nej,Nej,Ubegrænset,01/01/2021,12895,"38.685,-","65.325,-",850.0,"12.895,-","Kanalkanten består af 119 lejeboliger med en unik beliggenhed i Københavns nye kanalby på Teglholmen – en ny bydel med kanaler, hyggelige gårdrum og et pulserende nærmiljø. Med en placering ud mod den ene af Teglholmens Kanaler, kommer du til at bo centralt på Teglholmen. Det betyder, at flere indkøbsmuligheder, den nye skole i Sydhavnen og flere daginstitutioner ligger en kort gåtur fra din nye bolig. I det hele taget er alt det der gør, at logistikken nemt går op i forhold til arbejde, indkøb og børn indenfor mindre end 500 meter fra din nye bopæl.
Der er mulighed for at leje en p-plads i det nærliggende parkeringshus.
Ejendommen består af 2-4 værelses lejligheder. Der er elevator i ejendommen.
Det er ikke tilladt at holde husdyr i lejemålene.",78,13745.0,55.651883,12.5546085,3.83876872644754,https://images-cdn.boligportal.dk/prod/public/2565229a-1cb5-4cd9-a63a-89d172b1cd47/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/7746a4b1-d9bd-47ab-a416-9d4c03f78673/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/018e8980-455f-44a7-a25d-8125a3125b6a/w1024.jpg&quot,2,6872,1,2
736,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-koebenhavn-s/id-6054303,4 værelses lejlighed på 135,"Faste Batteri Vej, 2300 København S - stuen",Lejlighed,4,Stuen,Nej,Nej,Nej,Ubegrænset,01/02/2021,14895,"44.685,-","75.925,-",1450.0,"14.895,-","Velkommen til Bryggehusene.
Bryggehusene består af i alt 262 boliger fordelt på 3 etaper. Helgagård, som denne ejendom hedder, er etape 1 af Bryggehusene og ejendommen stod klar til indflytning i 2019 og består af i alt 78 lejemål.
Ejendommen er beliggende i 2300 København S - midt imellem Islands Brygge og DR Byen - et attraktivt, nyt grønt boligkvarter tæt på by og natur. Kvarteret er til dig, der foretrækker arkitektur af høj kvalitet, varieret bynatur og et aktivt fællesskab midt i byens puls. Her kan du leve et moderne familieliv i trygge rammer midt i det historiske København. Der er gode forbindelser til resten af byen med metroen, adskillige buslinjer, i bil og på cykel, ligesom der er rig mulighed for gode gåture, fx. på Fælleden. Boligkvarterets legende grønne cykelrute inviterer til daglige ture til resten af Islands Brygge, til byens rige kulturliv og til et aktivt friluftsliv i Naturpark Amager. Bryggens Bastion, som området også kaldes, bygger videre på det historiske fortidsminde Faste Batteri, der udgør et grønt åndehul, hvor både store og små kan mærke historiens vingesus – med udsigt til campuslivet på Københavns Universitet.
Ejendommen er beliggende tæt på indkøbsmuligheder og ikke mindst et væld af daginstitutioner og skoler. På cykel eller gåben kommer du hurtigt og nemt til Firsketorvet via cykelbroen fra Islands Brygge. Hvis du istedet foretrækker Fields kommer du nemt dertil med Metroen eller på cykel langs Ørestad Boulevard.
Lejlighederne fremstår rummelige og lyse med store vinduespartier, flotte egetræsgulve og udgang til altan eller terrasse. Alle lejligheder er udført med smukt moderne Svane køkken med alt i hårde hvidevarer og i åben forbindelse til stuen.
Husdyrhold er desværre ikke tilladt.
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende lejlighed, og at udsigt m.v. derfor kan variere.",135,16345.0,55.6648452,12.5875962,4.438705587311143,https://images-cdn.boligportal.dk/prod/public/2cc22f50-82d0-4afd-abfe-19a30556501f/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/5a879d2d-c522-4aa1-97b3-4039076d7a67/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/fd0d00d0-efde-4103-82e1-9a03b17ae817/w1024.jpg&quot,3,5448,2,2
737,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-koebenhavn-s/id-6054303,4 værelses lejlighed på 135,"Faste Batteri Vej, 2300 København S - stuen",Lejlighed,4,Stuen,Nej,Nej,Nej,Ubegrænset,01/02/2021,14895,"44.685,-","75.925,-",1450.0,"14.895,-","Velkommen til Bryggehusene.
Bryggehusene består af i alt 262 boliger fordelt på 3 etaper. Helgagård, som denne ejendom hedder, er etape 1 af Bryggehusene og ejendommen stod klar til indflytning i 2019 og består af i alt 78 lejemål.
Ejendommen er beliggende i 2300 København S - midt imellem Islands Brygge og DR Byen - et attraktivt, nyt grønt boligkvarter tæt på by og natur. Kvarteret er til dig, der foretrækker arkitektur af høj kvalitet, varieret bynatur og et aktivt fællesskab midt i byens puls. Her kan du leve et moderne familieliv i trygge rammer midt i det historiske København. Der er gode forbindelser til resten af byen med metroen, adskillige buslinjer, i bil og på cykel, ligesom der er rig mulighed for gode gåture, fx. på Fælleden. Boligkvarterets legende grønne cykelrute inviterer til daglige ture til resten af Islands Brygge, til byens rige kulturliv og til et aktivt friluftsliv i Naturpark Amager. Bryggens Bastion, som området også kaldes, bygger videre på det historiske fortidsminde Faste Batteri, der udgør et grønt åndehul, hvor både store og små kan mærke historiens vingesus – med udsigt til campuslivet på Københavns Universitet.
Ejendommen er beliggende tæt på indkøbsmuligheder og ikke mindst et væld af daginstitutioner og skoler. På cykel eller gåben kommer du hurtigt og nemt til Firsketorvet via cykelbroen fra Islands Brygge. Hvis du istedet foretrækker Fields kommer du nemt dertil med Metroen eller på cykel langs Ørestad Boulevard.
Lejlighederne fremstår rummelige og lyse med store vinduespartier, flotte egetræsgulve og udgang til altan eller terrasse. Alle lejligheder er udført med smukt moderne Svane køkken med alt i hårde hvidevarer og i åben forbindelse til stuen.
Husdyrhold er desværre ikke tilladt.
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende lejlighed, og at udsigt m.v. derfor kan variere.",135,16345.0,55.6648452,12.5875962,4.438705587311143,https://images-cdn.boligportal.dk/prod/public/2cc22f50-82d0-4afd-abfe-19a30556501f/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/5a879d2d-c522-4aa1-97b3-4039076d7a67/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/fd0d00d0-efde-4103-82e1-9a03b17ae817/w1024.jpg&quot,3,5448,2,2
738,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-koebenhavn-s/id-6054303,4 værelses lejlighed på 135,"Faste Batteri Vej, 2300 København S - stuen",Lejlighed,4,Stuen,Nej,Nej,Nej,Ubegrænset,01/02/2021,14895,"44.685,-","75.925,-",1450.0,"14.895,-","Velkommen til Bryggehusene.
Bryggehusene består af i alt 262 boliger fordelt på 3 etaper. Helgagård, som denne ejendom hedder, er etape 1 af Bryggehusene og ejendommen stod klar til indflytning i 2019 og består af i alt 78 lejemål.
Ejendommen er beliggende i 2300 København S - midt imellem Islands Brygge og DR Byen - et attraktivt, nyt grønt boligkvarter tæt på by og natur. Kvarteret er til dig, der foretrækker arkitektur af høj kvalitet, varieret bynatur og et aktivt fællesskab midt i byens puls. Her kan du leve et moderne familieliv i trygge rammer midt i det historiske København. Der er gode forbindelser til resten af byen med metroen, adskillige buslinjer, i bil og på cykel, ligesom der er rig mulighed for gode gåture, fx. på Fælleden. Boligkvarterets legende grønne cykelrute inviterer til daglige ture til resten af Islands Brygge, til byens rige kulturliv og til et aktivt friluftsliv i Naturpark Amager. Bryggens Bastion, som området også kaldes, bygger videre på det historiske fortidsminde Faste Batteri, der udgør et grønt åndehul, hvor både store og små kan mærke historiens vingesus – med udsigt til campuslivet på Københavns Universitet.
Ejendommen er beliggende tæt på indkøbsmuligheder og ikke mindst et væld af daginstitutioner og skoler. På cykel eller gåben kommer du hurtigt og nemt til Firsketorvet via cykelbroen fra Islands Brygge. Hvis du istedet foretrækker Fields kommer du nemt dertil med Metroen eller på cykel langs Ørestad Boulevard.
Lejlighederne fremstår rummelige og lyse med store vinduespartier, flotte egetræsgulve og udgang til altan eller terrasse. Alle lejligheder er udført med smukt moderne Svane køkken med alt i hårde hvidevarer og i åben forbindelse til stuen.
Husdyrhold er desværre ikke tilladt.
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende lejlighed, og at udsigt m.v. derfor kan variere.",135,16345.0,55.6648452,12.5875962,4.438705587311143,https://images-cdn.boligportal.dk/prod/public/2cc22f50-82d0-4afd-abfe-19a30556501f/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/5a879d2d-c522-4aa1-97b3-4039076d7a67/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/fd0d00d0-efde-4103-82e1-9a03b17ae817/w1024.jpg&quot,3,5448,2,2
739,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-koebenhavn-s/id-6054303,4 værelses lejlighed på 135,"Faste Batteri Vej, 2300 København S - stuen",Lejlighed,4,Stuen,Nej,Nej,Nej,Ubegrænset,01/02/2021,14895,"44.685,-","75.925,-",1450.0,"14.895,-","Velkommen til Bryggehusene.
Bryggehusene består af i alt 262 boliger fordelt på 3 etaper. Helgagård, som denne ejendom hedder, er etape 1 af Bryggehusene og ejendommen stod klar til indflytning i 2019 og består af i alt 78 lejemål.
Ejendommen er beliggende i 2300 København S - midt imellem Islands Brygge og DR Byen - et attraktivt, nyt grønt boligkvarter tæt på by og natur. Kvarteret er til dig, der foretrækker arkitektur af høj kvalitet, varieret bynatur og et aktivt fællesskab midt i byens puls. Her kan du leve et moderne familieliv i trygge rammer midt i det historiske København. Der er gode forbindelser til resten af byen med metroen, adskillige buslinjer, i bil og på cykel, ligesom der er rig mulighed for gode gåture, fx. på Fælleden. Boligkvarterets legende grønne cykelrute inviterer til daglige ture til resten af Islands Brygge, til byens rige kulturliv og til et aktivt friluftsliv i Naturpark Amager. Bryggens Bastion, som området også kaldes, bygger videre på det historiske fortidsminde Faste Batteri, der udgør et grønt åndehul, hvor både store og små kan mærke historiens vingesus – med udsigt til campuslivet på Københavns Universitet.
Ejendommen er beliggende tæt på indkøbsmuligheder og ikke mindst et væld af daginstitutioner og skoler. På cykel eller gåben kommer du hurtigt og nemt til Firsketorvet via cykelbroen fra Islands Brygge. Hvis du istedet foretrækker Fields kommer du nemt dertil med Metroen eller på cykel langs Ørestad Boulevard.
Lejlighederne fremstår rummelige og lyse med store vinduespartier, flotte egetræsgulve og udgang til altan eller terrasse. Alle lejligheder er udført med smukt moderne Svane køkken med alt i hårde hvidevarer og i åben forbindelse til stuen.
Husdyrhold er desværre ikke tilladt.
*Bemærk at billederne ikke nødvendigvis er taget af/fra den pågældende lejlighed, og at udsigt m.v. derfor kan variere.",135,16345.0,55.6648452,12.5875962,4.438705587311143,https://images-cdn.boligportal.dk/prod/public/2cc22f50-82d0-4afd-abfe-19a30556501f/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/5a879d2d-c522-4aa1-97b3-4039076d7a67/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/fd0d00d0-efde-4103-82e1-9a03b17ae817/w1024.jpg&quot,3,5448,2,2
740,https://www.boligportal.dk/lejebolig/dp/3-vaerelses-lejlighed-koebenhavn-s/id-6015610,3 værelses lejlighed på 76,"Nadine Gordimers Vej, 2300 København S - 3. sal",Lejlighed,3,3. sal,Nej,Ja,Ja,Ubegrænset,01/02/2021,12100,"36.300,-","61.300,-",800.0,"12.100,-","Emmahus består af 154 splinternye lejeboliger på 2-5 værelser beliggende i den sydlige del af Bellakvarter i København. Bygningen er udformet som en klassisk københavnerkarré med fire fløje omkring et gårdrum og opført i en ikonisk rød murstensfarve.
Lyse og moderne boliger
Emmahus er tegnet af Praksis Arkitekter, der har skabt et varieret udbud af boliger fra hyggelige 2-værelses til rummelige 5-værelses lejligheder, så der både er plads til singler, par og børnefamilier. Alle boliger er opført med store vinduespartier og er indrettet, så de primære opholdsrum har det bedste dagslys. Materialerne er lyse og køkkenet er hvidt og moderne fra Invita. Stort set alle boliger har altaner eller terrasser i gården eller på taget.
Grønne områder og aktiviteter
Det store gårdrum i Emmahus bliver indrettet med et opholds- og legeområde samt træer, buske og planter. Du bliver nabo til den grønne park Sydhaven og i forlængelse af den Bellakvarters aktivitetstag med træningsfaciliteter, basketballbane, legeplads og meget mere. Rundt om hjørnet finder du desuden Byparken, hvor der er mulighed for at gå en tur eller benytte den offentlige fodboldbane og beachvolleybane, og så er du tæt på Amager Fælled.
Tæt på indkøb og centrum
Emmahus er placeret tæt på alt det, du har brug for. Der er gode parkeringsmuligheder i p-huset ved siden af og længere nede af gaden ligger nærmeste indkøbsmulighed. Har du brug for en større indkøbstur er Field’s på den anden side af Byparken, hvor du også finder biograf og restauranter. Metrostationen Bella Center ligger desuden 500 meter fra ejendommen, hvorfra det kun tager 10 minutter at komme til Kongens Nytorv.
En del af et bæredygtigt kvarter
Bellakvarter er bæredygtighedscertificeret indenfor DGNB og har som det første byområde i Danmark fået en Guld-midtvejscertificering.",76,12900.0,55.63580279999999,12.5779939,6.139585037804088,https://images-cdn.boligportal.dk/prod/public/d76e66c0-53a7-4f8c-9c46-21e8da141987/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/3b5b9e37-5c47-4732-a92e-a404fff92160/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/d1f1bf8c-5344-45d7-8c97-415640e57568/w1024.jpg&quot,2,6450,1,1
741,https://www.boligportal.dk/lejebolig/dp/3-vaerelses-lejlighed-koebenhavn-s/id-6015608,3 værelses lejlighed på 82,"Nadine Gordimers Vej, 2300 København S",Lejlighed,3,-,Nej,Ja,Ja,Ubegrænset,01/02/2021,12300,"36.900,-","62.350,-",850.0,"12.300,-","Emmahus består af 154 splinternye lejeboliger på 2-5 værelser beliggende i den sydlige del af Bellakvarter i København. Bygningen er udformet som en klassisk københavnerkarré med fire fløje omkring et gårdrum og opført i en ikonisk rød murstensfarve.
Lyse og moderne boliger
Emmahus er tegnet af Praksis Arkitekter, der har skabt et varieret udbud af boliger fra hyggelige 2-værelses til rummelige 5-værelses lejligheder, så der både er plads til singler, par og børnefamilier. Alle boliger er opført med store vinduespartier og er indrettet, så de primære opholdsrum har det bedste dagslys. Materialerne er lyse og køkkenet er hvidt og moderne fra Invita. Stort set alle boliger har altaner eller terrasser i gården eller på taget.
Grønne områder og aktiviteter
Det store gårdrum i Emmahus bliver indrettet med et opholds- og legeområde samt træer, buske og planter. Du bliver nabo til den grønne park Sydhaven og i forlængelse af den Bellakvarters aktivitetstag med træningsfaciliteter, basketballbane, legeplads og meget mere. Rundt om hjørnet finder du desuden Byparken, hvor der er mulighed for at gå en tur eller benytte den offentlige fodboldbane og beachvolleybane, og så er du tæt på Amager Fælled.
Tæt på indkøb og centrum
Emmahus er placeret tæt på alt det, du har brug for. Der er gode parkeringsmuligheder i p-huset ved siden af og længere nede af gaden ligger nærmeste indkøbsmulighed. Har du brug for en større indkøbstur er Field’s på den anden side af Byparken, hvor du også finder biograf og restauranter. Metrostationen Bella Center ligger desuden 500 meter fra ejendommen, hvorfra det kun tager 10 minutter at komme til Kongens Nytorv.
En del af et bæredygtigt kvarter
Bellakvarter er bæredygtighedscertificeret indenfor DGNB og har som det første byområde i Danmark fået en Guld-midtvejscertificering.",82,13150.0,55.63580279999999,12.5779939,6.139585037804088,https://images-cdn.boligportal.dk/prod/public/82e8da92-6829-4d49-b57c-e0d91d97e39d/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/fa382f68-4c4a-47cc-8993-62527bfdd302/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/dc028cc9-5706-4c0b-ab14-1681a61214ab/w1024.jpg&quot,2,6575,1,1
742,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-valby/id-6015522,4 værelses lejlighed på 104,"Glostervej, 2500 Valby - stuen",Lejlighed,4,Stuen,Nej,Ja,Nej,Ubegrænset,01/11/2020,13900,"41.700,-","70.500,-",1000.0,"13.900,-","Indbydende og delevenlig 4-værelses lejlighed i Valby.
Lejligheden er istandsat ved indflytning og fremstår lys og rummelig.
Lejligheden har et stort køkken-alrum, tre dejlige værelser samt et nyere badeværelse. Køkken og bad kommer med alt i hårde hvidevarer: Vaske- og opvaskemaskine, tørretumbler, køle-/fryseskab, komfur og emhætte.
Om området:
Lejligheden ligger i det attraktive Valby med rekreative grønne områder og gode indkøbs- og transportmuligheder i nærheden.",104,14900.0,55.6545118,12.5036405,3.2613176446677232,https://images-cdn.boligportal.dk/prod/public/dd7fbc05-98e3-44ec-b7c2-ac10e68624e7/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/a93e2ae5-640a-484e-8c78-37c46b47af0e/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/2b6dd7b4-a274-45b9-a9a3-0de4902fc309/w1024.jpg&quot,3,4966,3,2
743,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-koebenhavn-k/id-6015388,5 værelses lejlighed på 175,"Tordenskjoldsgade, 1055 København K - 2. sal",Lejlighed,5,2. sal,Nej,Nej,Ja,1-2 år,Snarest,24900,"74.700,-","99.600,-",0.0,-,"Lejligheden er beliggende i byens mest eftertragtede kvarter bag Det
Kongelige Teater præget af flotte, brede, solrige og stille gader - Der er
kun 100 meter til havnefronten, Nyhavn og Kongens Nytorv, hermed også Metro
og Strøget.
Stor herskabelig lejlighed med mange indretningsmuligheder. Stor
fordelingsentré med adgang til alle lejlighedens skønne rum. Tre stuer én
suite som kan anvendes til tre skønne stuer eller en kombination af stuer og
soveværelser. Stuerne vender ud mod Tordenskjoldsgade og har et skønt
lysindfald fra de store vinduespartier og herskabelige loftshøjde. Stort og
lyst køkkenalrum med plads til stor spiseafdeling og stort moderne køkken
indrettet med alt i hårde hvidevarer og rigtig god opbevaringsplads. Fra
køkkenet er der adgang til mindre viktualierum indrettet til opbevaring og
med adgang til fransk altan. Stort og rummeligt soveværelse med indbygget
skabe. Derudover stort badeværelse med gulvvarme og indrettet med
bruseafsnit, vaskefaciliteter og god opbevaringsplads.
En fantastisk lejlighed med den bedste beliggenhed og med adgang til stort
grønt gårdmiljø.
Min. bindingsperiode er 12 måneder og udlejes ikke som delebolig.",175,24900.0,55.67790229999999,12.587660000000001,4.053703782614351,https://images-cdn.boligportal.dk/prod/public/caa9cc49-e93b-43f9-8782-6b168f59fb95/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/f5f1e115-b6af-446b-aaca-a19fcfaa61f0/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/d359188f-cfb4-47c9-8b17-71e19fd5c192/w1024.jpg&quot,3,8300,0,2
744,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-koebenhavn-s/id-6015260,4 værelses lejlighed på 124,"Robert Jacobsens Vej, 2300 København S - 7. sal",Lejlighed,4,7. sal,Nej,Ja,Ja,Ubegrænset,Snarest,14600,"43.800,-","74.500,-",1500.0,"14.600,-","Beliggenheden ud til Kalvebod Fælled forpligter naturligvis. Den unikke arkitektur trækker sol og lys ind i det hyggelige gårdrum og giver dig optimal glæde af den smukke udsigt. Lejlighederne byder på en gennemtænkt planløsning med lyse, nordiske materialer og store vinduespartier, der suger lyset ind i lejlighedens opholdsrum. Kort sagt –de perfekte rammer om en inspirerende hverdag med plads til gode stunder for dig og dine kære. boligen er leg, trivsel og plads til livet.
Vi mødes i gården
Den store fælles gård udgør hjertet i boligen. Det er her, livet leves med indbydende opholdszoner, legearealer og smuk beplantning, som understreger ejendommens unikke placering midt i naturen. Her kan ungerne lege frit med hinanden, mens de voksne står klar med forfriskninger. Det unikke gårdmiljø kalder på gode stunder og sammenhold. Og du kan se det hele udspille sig fra din rummelige altan.
Køkken skabt til gastronomi
Smagfuldt og super praktisk køkken fra Invita, LED-spots og integrerede hvidevarer –alle fra Siemens. Her er god plads til at udfolde sig og samle familie og venner om det gode måltid. Bad med gennemført komfortIndbydende badeværelse med gulvvarme, formstøbt og integreret kunstmarmorvask, væghængt toilet og smart vaskesøjle.
Alt, hvad du har brug for!
Trægulve fra Junkers, garderobeskabe og en rummelig altan med værn i hærdet glas. Listen over kvalitetsløsninger er alenlang og indbefatter desuden elevator til døren (dog ikke til de øverste dobbeltlejligheder), praktisk teknikskakt og P-kælder med opladning til elbiler. Og endelig er det værd at nævne, at kæledyr er velkomne i boligen.
Fremtidens hus –bæredygtigt og energivenligt
I boligen får du en bæredygtig bolig i et energivenligt byggeri. Som eksempler kan nævnes bæredygtig regnvandshåndtering, kildesortering, lavenergiruder overalt samt hvidevarer i minimum energiklasse A+.
boligen er en såkaldt lavenergibygning, der efterlever alle krav til isolering, ventilation og tæthed i energimærkningens A2020. Vi er tilmed 10 % bedre.",124,16100.0,55.6229564,12.574891000000001,7.281135660982938,https://images-cdn.boligportal.dk/prod/public/e4adf4c8-1c4c-4a61-9930-73cedd9d847e/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/a52d9a8b-8750-4ada-b73a-ea669f2bf73b/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/ca412e18-cca0-4ddc-a7a1-944ec437c932/w1024.jpg&quot,3,5366,2,1
745,https://www.boligportal.dk/lejebolig/dp/vaerelse-broenshoej/id-6015192,Værelse på 37,"Frederikssundsvej, 2700 Brønshøj - stuen",Værelse,1,Stuen,Nej,Nej,Nej,Ubegrænset,Snarest,5180,"15.540,-","37.168,-",908.0,"15.540,-","Rummelig 1-værelses lejlighed.
Lejligheden har kombineret stue/køkken og et stort badeværelse. Køkkenet er et klassisk tekøkken.
Der hører et depotrum med til lejligheden, og der er fællesvaskeri i ejendommen.
Om området:
Lejligheden er beliggende i Brønshøj med gode indkøbs- og transportmuligheder, blandt andet bus 2A lige udenfor døren.
Lejligheden ligger kun 7 km fra centrum af København.",37,6088.0,55.7058498,12.4904349,3.413300998854793,https://images-cdn.boligportal.dk/prod/public/ae1c7a12-9f70-47fc-abb4-434c285f9cd6/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/83972752-16f2-40ef-aa05-0c7410b8283f/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/a042f759-5aaf-42f0-8268-533bf8880f55/w1024.jpg&quot,1,6088,1,2
746,https://www.boligportal.dk/lejebolig/dp/4-vaerelses-lejlighed-koebenhavn-sv/id-6015183,4 værelses lejlighed på 108,"Ben Websters Vej, 2450 København SV - 2. sal",Lejlighed,4,2. sal,Nej,Ja,Nej,Ubegrænset,01/12/2020,15650,"46.950,-","79.250,-",1000.0,"15.650,-","Lys og rummelig 4-værelses lejlighed tæt på vandet.
Lejligheden er istandsat ved indflytning.
Lejligheden har et stort køkken-alrum, tre dejlige værelser samt et nyt badeværelse. Køkken og bad er udstyret med alt i hårde hvidevarer: Opvaskemaskine, komfur, emhætte og køle-/fryseskab, vaskemaskine og tørretumbler.
Om området:
Ejendommen er beliggende i Bøgholmen i den nye del af Københavns Sydhavn. Området og miljøet er kendetegnede ved dets spirende kultur- og handelsliv og den fantastiske placering mellem både by og natur.
Ejendommen ligger tæt på blandt andet shoppingcenteret Fisketorvet, Amager Fælled, Aalborg Universitet og Københavns Universitet Amager. Der er gode forbindelser med offentlig transport i nærheden.",108,16650.0,55.646970200000005,12.5508418,4.2165657418168125,https://images-cdn.boligportal.dk/prod/public/aff6b49b-2198-46a3-b5a0-3453c8714695/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/f6441e22-79fb-4328-ad18-08a891729304/w1024.jpg&quot,https://images-cdn.boligportal.dk/prod/public/c80d4575-ffb2-4770-8101-6ae85efcd51d/w1024.jpg&quot,3,5550,2,2
